CS,Density,WC,pH,EC,F,G,Pollen_analysis,Viscosity,Purity,Price
8.91,1.78,13.44,5.97,0.78,23.74,31.39,Clover,9903.84,0.64,134.0
9.06,1.44,22.63,6.21,0.87,47.21,26.91,Buckwheat,6175.77,0.9,617.31
2.33,1.59,13.81,7.44,0.88,20.8,27.96,Rosemary,3619.46,0.66,499.59
8.26,1.23,15.51,4.93,0.7,25.69,37.27,Clover,7007.82,0.82,173.51
4.89,1.82,13.48,5.33,0.71,32.98,34.64,Clover,8891.71,0.99,209.44
9.42,1.49,14.34,5.06,0.8,30.75,35.49,Blueberry,8393.58,0.68,645.24
8.08,1.71,17.65,3.28,0.84,49.97,26.93,Alfalfa,9326.62,1.0,432.62
5.75,1.54,12.04,6.77,0.75,37.93,21.57,Acacia,5923.31,0.97,525.46
2.85,1.26,16.44,5.88,0.85,44.35,36.06,Wildflower,2921.92,0.66,212.98
1.08,1.31,17.68,3.39,0.72,38.69,22.93,Thyme,4907.59,1.0,916.22
2.15,1.69,22.0,3.96,0.73,21.58,32.84,Lavender,4860.35,0.82,496.27
8.96,1.56,24.39,6.54,0.78,40.02,29.31,Sage,7195.14,0.66,612.96
5.03,1.65,12.76,5.75,0.74,32.5,29.35,Borage,3186.51,0.99,738.94
4.63,1.77,12.1,5.61,0.8,25.94,39.09,Buckwheat,1586.39,0.64,434.43
9.87,1.54,24.24,5.61,0.79,40.05,30.51,Chestnut,3762.87,0.66,639.64
1.43,1.44,16.72,3.03,0.84,20.28,27.17,Rosemary,6314.19,1.0,754.98
3.65,1.41,21.97,5.38,0.83,42.76,34.48,Wildflower,3869.88,0.9,290.28
8.05,1.28,18.49,5.75,0.78,31.71,30.49,Acacia,3164.08,0.68,370.46
3.0,1.45,12.7,6.06,0.74,22.46,22.91,Acacia,2188.72,0.61,331.32
2.85,1.3,20.9,6.83,0.72,44.31,37.01,Sage,5504.19,0.66,612.96
3.8,1.22,12.18,2.99,0.77,32.69,42.47,Blueberry,3009.97,0.66,621.56
9.34,1.83,19.31,3.54,0.78,31.73,30.48,Avocado,6877.15,0.84,822.23
6.93,1.79,18.9,6.92,0.8,28.64,42.2,Thyme,9441.03,0.95,867.61
2.88,1.6,22.86,3.19,0.88,36.74,32.57,Thyme,3895.01,0.84,771.33
9.79,1.55,16.7,6.39,0.72,31.23,34.11,Sunflower,2816.7,0.68,604.01
8.28,1.32,21.78,4.77,0.74,35.01,35.73,Blueberry,2534.95,0.84,796.78
7.36,1.45,24.38,6.79,0.74,35.57,40.68,Tupelo,5349.7,0.66,614.94
9.9,1.23,17.03,3.78,0.84,44.2,43.66,Avocado,5560.43,1.0,976.69
9.64,1.31,19.29,7.48,0.78,46.39,24.12,Chestnut,9957.36,0.61,589.34
5.37,1.81,13.6,6.63,0.77,21.99,27.61,Alfalfa,4783.6,0.97,420.49
8.19,1.6,20.91,3.8,0.76,26.28,44.44,Borage,2222.6,0.77,573.43
2.41,1.28,14.44,5.96,0.85,35.23,31.54,Acacia,1812.66,0.66,355.78
1.07,1.69,24.2,5.31,0.89,32.09,40.43,Acacia,8170.43,0.66,356.87
5.42,1.44,15.45,4.79,0.86,43.91,36.03,Lavender,7352.52,1.0,603.85
7.9,1.78,16.04,6.75,0.79,30.41,39.08,Manuka,6182.82,0.68,665.85
1.04,1.43,17.59,3.71,0.82,23.16,22.21,Thyme,3648.87,1.0,916.22
8.61,1.49,18.0,4.05,0.85,37.92,38.23,Buckwheat,3766.28,1.0,684.45
4.3,1.62,15.85,6.59,0.8,31.32,28.24,Avocado,9308.23,0.68,665.85
1.7,1.45,12.97,3.31,0.73,47.06,44.77,Sunflower,9003.46,1.0,885.99
4.93,1.33,18.56,5.34,0.72,38.83,27.08,Lavender,7874.37,0.99,599.01
8.87,1.79,21.36,3.33,0.76,34.81,20.07,Chestnut,9650.45,0.79,763.45
4.53,1.61,15.79,4.88,0.81,36.97,31.29,Wildflower,9010.75,0.84,270.95
8.8,1.63,15.45,5.6,0.73,26.28,28.09,Thyme,9644.44,0.64,581.54
9.58,1.7,17.34,7.1,0.89,20.78,22.25,Lavender,6351.69,0.85,511.38
4.58,1.53,13.9,3.19,0.85,20.97,35.42,Clover,8144.43,0.82,173.51
9.52,1.8,21.37,3.11,0.85,38.65,43.15,Tupelo,5828.76,0.82,764.87
7.37,1.52,20.82,4.35,0.76,32.66,28.38,Orange Blossom,3910.18,0.84,211.63
9.88,1.68,16.69,4.91,0.9,22.18,25.4,Sage,2931.32,0.82,761.27
3.02,1.7,12.4,5.81,0.8,46.46,25.8,Acacia,6541.35,0.66,359.59
3.05,1.59,24.64,7.35,0.82,34.11,32.13,Eucalyptus,8808.77,0.68,473.48
1.05,1.34,14.14,2.61,0.88,31.15,22.13,Avocado,7684.38,0.66,641.42
6.69,1.68,13.12,6.58,0.84,31.34,43.97,Buckwheat,7650.98,0.97,661.84
7.17,1.77,16.32,6.65,0.87,44.07,22.78,Clover,8546.04,0.95,199.93
7.2,1.6,23.32,5.11,0.88,46.27,29.68,Orange Blossom,3349.93,0.66,166.35
6.13,1.67,15.12,3.3,0.75,33.76,24.18,Eucalyptus,5419.94,1.0,694.53
6.09,1.71,20.29,5.58,0.86,41.44,39.73,Sage,8527.68,0.97,900.34
7.22,1.8,20.25,4.47,0.78,40.36,24.12,Clover,2543.17,0.8,168.23
8.93,1.6,19.73,2.83,0.81,40.38,34.18,Rosemary,5443.78,0.66,499.59
7.35,1.71,15.28,4.62,0.85,48.82,41.64,Thyme,7505.62,0.8,730.06
5.22,1.6,24.44,5.71,0.72,31.7,30.8,Chestnut,3816.59,0.99,958.87
3.92,1.52,24.55,6.73,0.88,48.68,20.07,Avocado,9451.19,0.64,621.87
9.94,1.33,13.24,4.18,0.82,27.37,23.6,Avocado,6219.46,0.8,778.25
8.76,1.53,14.51,4.24,0.83,43.97,30.16,Manuka,3130.06,0.82,802.69
9.14,1.77,19.93,7.26,0.73,44.33,25.39,Heather,9460.82,0.66,612.96
9.31,1.24,20.93,3.48,0.89,24.27,29.46,Manuka,3147.28,0.82,802.69
4.89,1.61,24.86,4.67,0.79,41.2,43.04,Wildflower,1761.03,1.0,321.85
8.24,1.64,22.2,5.19,0.87,35.02,43.49,Orange Blossom,1920.11,0.63,158.3
1.21,1.78,15.51,4.53,0.77,35.68,38.91,Wildflower,7973.02,0.84,270.95
6.12,1.53,15.25,5.64,0.83,44.51,39.97,Avocado,5575.27,0.97,949.32
9.37,1.8,24.84,6.27,0.84,21.47,40.07,Sage,9000.81,0.64,589.79
2.87,1.41,14.99,7.18,0.76,24.26,28.32,Tupelo,5298.02,0.9,844.53
7.98,1.63,22.47,6.1,0.76,26.16,44.89,Avocado,8036.21,0.64,621.87
8.63,1.68,21.47,6.2,0.82,37.79,31.62,Lavender,7124.21,0.68,411.67
5.03,1.81,15.45,6.53,0.86,31.23,25.8,Heather,8493.95,0.99,918.88
3.2,1.29,23.14,6.32,0.87,39.89,36.34,Thyme,7965.68,0.68,624.62
2.57,1.85,22.71,5.01,0.87,30.07,26.02,Heather,3340.65,0.68,631.49
7.7,1.32,17.87,6.38,0.75,25.05,20.24,Acacia,6218.4,0.85,460.19
7.06,1.52,21.17,5.97,0.76,22.37,40.23,Blueberry,4829.24,0.95,896.25
8.7,1.56,20.99,5.8,0.87,32.0,29.8,Orange Blossom,6130.69,0.68,171.38
2.56,1.43,17.93,3.03,0.75,37.65,31.23,Orange Blossom,5806.59,1.0,251.38
8.11,1.75,21.06,5.55,0.77,38.44,20.94,Rosemary,4737.95,0.66,495.81
1.7,1.47,17.87,5.05,0.88,29.45,35.9,Acacia,8569.85,0.87,473.79
6.91,1.7,24.89,5.74,0.7,38.82,41.83,Sage,4698.06,0.97,895.7
1.83,1.47,21.26,6.18,0.85,37.18,32.2,Sunflower,3044.38,0.68,604.01
7.45,1.64,24.03,2.95,0.84,34.11,27.79,Alfalfa,1645.68,0.66,283.24
2.19,1.61,19.16,5.38,0.82,44.65,39.98,Tupelo,4328.44,0.66,619.63
7.64,1.38,18.51,6.6,0.77,20.2,40.5,Thyme,6886.08,0.88,803.42
1.16,1.32,23.85,3.95,0.79,29.34,21.49,Wildflower,2851.51,0.8,256.46
9.62,1.49,22.69,5.81,0.85,37.35,38.72,Lavender,5860.67,0.68,411.67
9.63,1.74,15.0,5.06,0.81,42.52,39.98,Blueberry,8067.3,0.66,626.3
3.93,1.71,21.38,3.8,0.74,22.36,23.82,Wildflower,6781.22,0.8,256.46
3.71,1.65,23.4,6.76,0.78,39.42,27.02,Eucalyptus,5481.72,0.68,473.48
6.24,1.57,16.78,2.96,0.83,30.45,32.66,Blueberry,1776.91,0.96,913.3
8.92,1.34,14.41,3.24,0.81,33.12,39.86,Rosemary,5039.06,0.84,635.59
1.19,1.66,24.92,4.93,0.87,34.89,36.3,Thyme,6170.69,0.84,771.33
1.56,1.55,16.26,2.63,0.87,28.74,37.77,Eucalyptus,9686.32,0.64,440.82
4.09,1.37,17.75,5.75,0.83,45.58,26.39,Sunflower,5013.33,1.0,885.99
5.73,1.58,23.43,6.12,0.77,39.09,24.42,Lavender,1855.07,0.94,567.58
4.99,1.22,20.9,2.74,0.84,20.2,20.87,Borage,2870.19,0.95,705.39
8.07,1.73,17.18,2.78,0.73,22.29,40.23,Tupelo,9547.62,0.82,767.68
1.8,1.5,16.16,5.92,0.8,21.52,24.08,Buckwheat,4307.81,0.64,435.8
9.58,1.36,24.21,3.58,0.72,43.84,35.29,Tupelo,7373.41,0.82,769.55
9.42,1.73,19.87,5.5,0.75,34.52,36.56,Blueberry,9339.55,0.68,645.24
5.68,1.64,18.53,3.34,0.86,48.13,36.59,Eucalyptus,5410.48,1.0,694.53
5.3,1.83,23.56,2.87,0.85,43.78,35.68,Chestnut,2553.19,0.97,939.52
5.79,1.46,19.88,7.1,0.81,49.9,38.04,Buckwheat,6648.05,0.97,665.27
8.74,1.48,13.28,2.69,0.75,43.07,20.16,Orange Blossom,2501.3,0.64,160.06
6.25,1.67,13.77,2.61,0.89,32.53,32.49,Manuka,4529.78,0.99,968.87
4.19,1.43,21.04,5.42,0.85,25.88,35.37,Acacia,9223.85,0.9,490.1
3.77,1.36,18.38,5.65,0.88,24.05,43.1,Blueberry,5846.66,0.88,829.93
2.56,1.32,19.25,5.87,0.87,27.96,27.17,Chestnut,5489.97,0.66,639.64
1.59,1.31,15.35,4.69,0.74,34.85,26.94,Borage,2285.46,0.82,606.97
1.85,1.79,18.45,6.64,0.86,38.3,27.86,Rosemary,8067.21,0.68,514.7
5.01,1.4,21.61,2.8,0.85,38.41,37.01,Borage,6423.42,1.0,744.91
3.81,1.24,15.92,4.68,0.72,25.63,27.1,Sunflower,8923.09,0.82,728.14
5.01,1.81,17.85,4.65,0.81,30.6,39.29,Sunflower,3995.89,1.0,885.99
5.09,1.72,21.64,5.05,0.83,36.51,44.49,Tupelo,3061.86,0.97,905.45
5.3,1.42,20.13,3.27,0.73,47.96,28.41,Thyme,3916.56,1.0,916.22
9.71,1.8,14.85,5.12,0.81,40.24,30.6,Tupelo,5469.66,0.66,619.63
2.19,1.83,17.31,4.59,0.7,47.3,30.73,Tupelo,2778.76,1.0,936.38
3.54,1.75,18.03,3.46,0.87,21.16,27.31,Chestnut,7026.99,1.0,966.61
2.32,1.8,20.44,7.0,0.81,45.38,28.38,Sage,3046.02,0.66,612.96
4.94,1.51,21.07,5.92,0.76,30.96,40.24,Rosemary,3027.33,0.97,730.04
6.39,1.58,17.53,3.76,0.79,27.23,42.51,Alfalfa,1874.04,1.0,432.62
3.43,1.3,18.05,7.36,0.71,42.2,28.86,Buckwheat,5526.39,0.87,596.76
7.07,1.39,19.22,5.71,0.86,45.03,37.78,Lavender,2602.5,1.0,603.85
2.18,1.85,13.45,6.84,0.86,36.06,20.86,Avocado,5284.63,0.66,641.42
5.57,1.72,23.71,6.44,0.88,33.8,37.21,Blueberry,4628.39,0.99,938.88
2.18,1.69,18.79,4.13,0.83,24.16,37.51,Clover,1547.03,0.8,167.81
4.51,1.76,22.2,4.06,0.76,33.56,42.2,Borage,3511.11,0.82,608.46
9.19,1.33,16.48,5.35,0.88,44.17,24.7,Buckwheat,3431.66,0.64,435.8
5.17,1.28,18.8,4.7,0.83,38.95,43.21,Lavender,6854.57,1.0,603.85
5.69,1.63,24.7,2.82,0.9,26.05,40.33,Chestnut,9873.34,0.92,889.21
2.05,1.24,14.05,5.74,0.82,27.8,36.45,Thyme,4800.16,0.66,606.29
1.86,1.53,12.57,5.96,0.85,28.81,39.73,Clover,9452.38,0.66,139.71
7.23,1.3,20.8,2.52,0.77,34.71,40.89,Acacia,1638.91,0.63,342.19
7.26,1.67,23.78,3.18,0.76,48.19,41.08,Orange Blossom,7608.49,0.8,200.31
6.28,1.42,21.62,3.33,0.86,43.48,31.74,Borage,9965.5,1.0,744.91
2.11,1.59,24.51,4.66,0.78,22.13,42.17,Clover,4918.69,0.8,168.23
4.35,1.62,18.37,5.03,0.85,40.11,44.67,Tupelo,7219.99,0.64,596.2
7.04,1.4,14.8,5.03,0.85,22.95,35.27,Avocado,7138.55,1.0,976.69
2.72,1.85,24.93,6.74,0.89,36.27,39.35,Sage,9983.57,0.66,606.47
1.89,1.28,17.14,5.38,0.75,41.73,28.26,Eucalyptus,3826.6,0.87,605.54
8.9,1.81,17.2,5.33,0.82,25.77,20.76,Orange Blossom,8186.09,0.85,212.89
4.13,1.3,20.79,6.57,0.79,34.42,44.1,Chestnut,8955.84,0.66,634.8
1.07,1.34,17.97,5.51,0.71,42.16,26.61,Borage,4394.1,0.87,649.47
5.58,1.66,19.19,6.08,0.81,42.59,29.94,Borage,8389.72,0.97,724.03
6.27,1.66,20.07,4.76,0.8,30.38,37.55,Avocado,6522.57,1.0,976.69
7.88,1.46,14.52,5.27,0.85,38.4,39.98,Orange Blossom,7828.57,0.68,171.38
5.7,1.54,15.61,2.79,0.73,25.39,36.7,Thyme,8256.7,0.97,890.54
6.51,1.68,16.25,5.98,0.75,47.27,33.28,Borage,9830.97,0.94,703.9
8.31,1.36,12.27,4.05,0.72,38.39,27.79,Orange Blossom,8890.21,0.84,211.63
1.33,1.5,23.13,5.95,0.72,36.58,36.47,Clover,6453.45,0.68,143.93
3.11,1.53,13.7,4.62,0.88,43.62,28.9,Avocado,3812.3,0.82,802.69
5.97,1.62,24.13,6.52,0.87,45.0,32.71,Orange Blossom,8831.11,0.97,244.34
4.84,1.8,19.44,3.6,0.75,34.55,20.54,Rosemary,3903.6,1.0,754.98
6.52,1.52,24.1,2.73,0.81,42.09,27.29,Wildflower,9529.86,0.94,304.13
6.68,1.47,21.28,3.05,0.72,40.94,38.43,Clover,9675.36,1.0,211.13
2.11,1.48,23.77,5.6,0.76,49.67,24.03,Chestnut,2160.55,0.61,589.34
1.86,1.84,15.57,4.66,0.77,27.1,23.13,Blueberry,2953.86,0.8,754.16
9.32,1.43,16.2,3.02,0.73,27.55,40.84,Wildflower,1743.48,1.0,321.85
2.76,1.37,15.68,6.36,0.74,38.67,24.54,Avocado,7091.16,0.9,876.0
6.54,1.8,12.86,5.35,0.84,48.88,41.95,Manuka,2893.36,0.95,924.88
6.58,1.73,14.16,5.47,0.85,41.4,29.94,Lavender,8947.64,0.97,586.93
3.29,1.62,17.54,5.82,0.76,24.75,43.85,Buckwheat,8082.82,0.85,579.63
3.31,1.57,21.11,7.44,0.78,34.56,28.78,Clover,2722.47,0.68,143.93
5.73,1.27,16.35,3.3,0.9,23.31,20.99,Heather,3263.21,1.0,926.3
7.27,1.59,21.27,4.34,0.84,27.23,33.88,Rosemary,7400.41,0.82,620.47
1.22,1.56,12.76,3.37,0.85,29.21,38.31,Sage,5317.91,0.82,761.27
2.66,1.22,13.41,3.25,0.89,46.73,23.41,Heather,1908.45,0.77,713.06
9.27,1.45,18.32,5.18,0.87,25.03,42.19,Wildflower,2355.43,0.61,196.23
3.81,1.81,21.07,5.26,0.82,45.83,33.01,Alfalfa,6991.51,0.66,286.27
9.84,1.47,17.14,5.78,0.75,27.9,33.7,Acacia,6927.47,0.87,473.79
9.23,1.24,12.49,6.72,0.73,38.99,42.33,Tupelo,5388.01,0.66,614.94
7.53,1.33,13.23,5.66,0.78,30.55,34.43,Wildflower,3955.9,0.68,219.42
2.99,1.73,23.08,2.98,0.75,36.63,39.57,Chestnut,4438.45,0.68,658.98
5.42,1.28,19.62,3.94,0.72,30.86,36.03,Blueberry,3209.59,1.0,946.46
3.57,1.49,21.21,3.53,0.87,42.47,38.26,Heather,1760.0,0.8,736.24
9.77,1.23,20.87,3.78,0.8,47.92,23.1,Thyme,9790.21,0.77,705.31
9.34,1.62,14.19,2.6,0.76,32.39,35.57,Sunflower,9343.34,0.68,604.01
3.42,1.27,21.45,7.01,0.86,45.17,31.55,Wildflower,2739.37,0.66,212.98
9.96,1.7,23.94,4.87,0.82,23.59,26.19,Thyme,8305.46,0.82,752.99
4.99,1.64,20.9,4.12,0.79,20.87,20.15,Manuka,5080.4,1.0,976.69
1.14,1.45,20.82,6.8,0.7,43.79,28.57,Acacia,3833.22,0.9,490.1
5.91,1.43,13.54,6.03,0.83,21.72,34.13,Alfalfa,7989.41,1.0,432.62
9.94,1.64,19.76,6.23,0.84,27.45,40.66,Tupelo,6690.46,0.64,596.2
7.44,1.52,13.55,6.2,0.87,25.14,42.2,Eucalyptus,6501.3,0.64,442.21
2.43,1.22,14.89,7.44,0.75,37.73,43.13,Alfalfa,7444.89,0.66,284.11
2.92,1.85,16.8,7.4,0.78,45.9,20.99,Manuka,2245.36,0.61,595.49
4.64,1.55,21.35,7.43,0.82,41.55,31.14,Lavender,1640.35,0.64,383.27
1.92,1.7,13.4,6.17,0.71,33.61,22.63,Sunflower,3204.3,0.66,581.85
1.47,1.3,23.66,3.0,0.71,37.06,40.96,Sunflower,9276.47,0.66,581.85
8.68,1.67,16.52,5.8,0.89,21.28,40.99,Chestnut,6841.89,0.64,615.46
3.47,1.84,14.98,3.85,0.83,43.19,31.3,Rosemary,6423.95,0.82,620.47
1.28,1.3,19.55,4.74,0.88,44.62,27.9,Alfalfa,9035.73,0.82,355.54
3.18,1.58,20.9,6.82,0.82,48.29,20.57,Thyme,5603.72,0.64,583.37
1.95,1.58,15.46,3.08,0.87,31.79,40.49,Buckwheat,2084.31,0.79,540.59
9.86,1.6,21.93,3.19,0.88,25.71,22.42,Rosemary,8713.46,0.8,601.58
3.61,1.26,12.75,4.89,0.88,27.56,30.85,Acacia,5802.38,0.82,446.59
2.62,1.23,23.65,6.74,0.84,25.02,43.28,Heather,9470.9,0.64,589.79
6.59,1.23,18.05,3.82,0.81,36.06,20.55,Wildflower,7957.76,1.0,321.85
9.61,1.38,24.07,6.71,0.88,25.56,27.13,Avocado,8545.67,0.9,880.89
6.38,1.27,22.09,5.82,0.7,27.29,35.63,Acacia,3067.38,0.97,528.18
5.14,1.27,23.84,5.52,0.83,36.16,38.44,Heather,6965.36,0.99,918.88
6.3,1.74,24.45,4.15,0.71,35.54,31.53,Orange Blossom,1669.68,1.0,251.38
4.79,1.74,15.96,4.24,0.86,35.58,41.04,Orange Blossom,2774.98,0.82,205.34
1.87,1.22,13.45,5.27,0.85,31.92,27.45,Clover,9305.08,0.68,143.93
8.3,1.34,18.14,3.78,0.82,36.31,43.48,Heather,9734.17,0.79,731.6
6.94,1.72,23.46,4.52,0.74,39.51,32.38,Orange Blossom,9894.44,1.0,251.38
9.56,1.76,19.83,6.71,0.84,42.78,22.21,Manuka,1952.97,0.61,595.49
9.92,1.46,23.44,3.93,0.72,49.16,36.18,Lavender,6298.91,0.82,496.27
2.29,1.48,21.34,6.14,0.72,48.04,30.72,Sunflower,8006.12,0.66,586.28
4.42,1.65,13.3,4.69,0.81,21.26,40.61,Manuka,6953.35,0.8,778.25
2.16,1.42,12.24,4.78,0.73,25.24,27.24,Tupelo,4340.0,1.0,936.38
9.85,1.85,22.07,7.05,0.86,38.45,34.88,Sage,6650.34,0.68,631.49
4.08,1.66,13.38,4.5,0.74,48.35,29.28,Tupelo,4273.39,0.82,769.55
9.43,1.47,18.69,5.42,0.84,36.4,21.08,Blueberry,6346.97,0.66,621.56
3.01,1.22,22.7,6.06,0.89,27.88,29.96,Tupelo,8921.0,0.66,619.63
5.93,1.45,15.52,4.95,0.86,47.11,44.7,Buckwheat,9097.78,1.0,684.45
4.28,1.33,18.25,2.83,0.8,23.9,37.23,Orange Blossom,2639.23,0.66,166.35
9.97,1.67,12.9,2.9,0.72,23.28,37.23,Blueberry,7348.82,0.66,626.3
9.96,1.31,19.46,6.6,0.87,34.65,35.34,Manuka,5371.71,0.68,665.85
5.35,1.68,14.56,2.75,0.71,24.48,31.46,Rosemary,9988.74,0.94,713.42
2.18,1.85,12.62,5.7,0.82,43.8,37.71,Buckwheat,2804.18,0.66,452.92
8.81,1.48,21.33,3.24,0.75,30.15,38.51,Alfalfa,3192.95,0.84,364.2
9.99,1.21,12.05,2.78,0.82,24.0,28.64,Clover,2345.15,0.64,134.0
6.23,1.3,21.05,6.84,0.8,35.88,24.2,Alfalfa,7440.41,0.97,418.33
3.97,1.78,23.66,4.73,0.72,26.75,29.65,Eucalyptus,8379.27,0.82,570.79
9.55,1.35,23.35,6.31,0.85,48.69,23.48,Acacia,1872.75,0.61,331.32
2.85,1.27,23.02,3.67,0.76,23.83,34.31,Clover,3782.3,0.82,173.51
8.09,1.41,24.14,3.42,0.73,28.22,32.5,Heather,4579.89,1.0,926.3
9.21,1.75,14.12,5.94,0.89,27.87,25.73,Manuka,2745.12,0.66,646.3
2.61,1.4,23.53,6.12,0.71,31.43,44.04,Sunflower,9496.96,0.9,794.64
8.34,1.79,20.63,5.59,0.88,47.25,22.54,Sunflower,5323.65,0.64,564.12
1.36,1.44,19.54,3.54,0.9,20.69,39.3,Buckwheat,7401.19,1.0,684.45
5.79,1.28,24.06,5.31,0.73,49.65,21.46,Alfalfa,2511.81,0.95,409.66
9.44,1.31,15.35,5.28,0.81,36.34,24.35,Buckwheat,6012.15,0.66,449.49
8.91,1.56,15.34,5.37,0.8,21.12,23.79,Chestnut,4576.91,0.64,615.46
9.66,1.36,16.3,7.33,0.73,40.18,21.39,Lavender,8723.92,0.88,529.51
5.64,1.63,15.81,6.11,0.81,46.06,38.74,Avocado,2256.73,0.94,922.92
8.99,1.7,17.56,4.25,0.83,22.49,35.91,Avocado,9191.22,1.0,976.69
2.04,1.5,20.02,7.23,0.86,25.99,36.25,Sage,2348.64,0.64,587.93
9.48,1.3,18.95,7.28,0.78,22.62,20.8,Acacia,5623.67,0.64,345.99
2.36,1.41,17.13,5.6,0.84,22.78,39.73,Borage,8833.42,1.0,744.91
3.29,1.68,23.75,6.35,0.72,35.86,20.8,Borage,7933.67,0.66,489.2
1.18,1.49,15.57,3.15,0.81,38.59,33.96,Rosemary,8309.06,0.84,635.59
5.14,1.79,16.12,3.92,0.76,24.32,31.9,Tupelo,9585.38,1.0,936.38
8.99,1.31,18.34,4.33,0.75,47.77,20.75,Avocado,2620.3,0.8,778.25
9.36,1.43,20.24,2.79,0.71,22.41,31.75,Eucalyptus,4367.43,0.9,626.4
8.09,1.39,13.61,3.67,0.74,43.8,28.3,Heather,9243.03,1.0,926.3
8.94,1.33,14.6,6.54,0.83,36.92,27.04,Blueberry,1756.8,0.66,619.67
5.77,1.69,12.85,5.74,0.7,37.89,22.42,Clover,8192.61,0.97,204.15
1.01,1.53,13.45,3.64,0.87,48.0,22.84,Sunflower,4476.04,0.8,705.97
2.63,1.84,19.11,6.88,0.77,26.94,23.4,Manuka,6905.91,0.64,621.87
4.12,1.24,14.97,6.16,0.8,23.93,33.2,Heather,7430.39,0.66,612.96
3.73,1.52,18.89,6.78,0.87,34.57,41.78,Manuka,6400.98,0.66,641.42
9.77,1.54,14.14,5.67,0.72,46.0,34.22,Orange Blossom,6627.57,0.66,166.35
8.54,1.46,19.81,3.7,0.76,34.92,27.61,Alfalfa,6432.04,0.84,364.2
6.63,1.43,12.3,5.47,0.77,34.09,36.37,Thyme,5718.24,1.0,916.22
4.21,1.44,14.82,3.68,0.89,48.36,31.1,Avocado,9443.85,1.0,976.69
2.01,1.59,17.33,6.55,0.86,42.15,25.04,Clover,7759.04,0.87,184.08
8.33,1.76,17.38,5.84,0.82,28.51,31.48,Alfalfa,7974.73,0.87,377.19
7.96,1.83,18.98,4.96,0.76,28.98,43.58,Buckwheat,9719.31,0.77,526.89
2.99,1.53,23.24,5.08,0.89,26.83,41.77,Acacia,2170.08,0.61,331.32
2.31,1.29,15.97,3.24,0.7,38.68,42.27,Orange Blossom,6237.82,0.82,205.34
8.78,1.56,14.83,4.61,0.85,46.97,22.05,Manuka,2357.55,0.77,751.86
3.29,1.56,13.3,5.8,0.71,32.44,29.35,Heather,1686.47,0.66,606.47
3.55,1.66,24.35,4.16,0.83,35.24,25.68,Sunflower,5973.89,0.84,745.87
7.29,1.33,15.5,4.86,0.74,33.93,21.2,Sunflower,3023.56,0.82,723.7
9.24,1.5,21.62,7.43,0.88,26.26,33.09,Chestnut,6470.2,0.66,639.64
5.08,1.45,23.78,6.62,0.71,25.59,42.64,Clover,4561.2,0.95,199.93
4.74,1.33,20.0,3.45,0.77,32.89,37.72,Wildflower,5914.83,0.84,270.95
1.09,1.83,13.69,5.17,0.83,30.71,25.03,Rosemary,6902.42,0.68,514.7
3.0,1.71,20.28,5.69,0.81,49.93,22.1,Eucalyptus,7151.29,0.64,442.21
9.25,1.54,21.93,5.68,0.81,33.8,28.57,Alfalfa,3792.62,0.68,294.93
2.2,1.69,23.99,7.24,0.78,23.08,39.8,Orange Blossom,2202.03,0.64,159.56
4.36,1.85,15.43,5.14,0.81,37.05,37.48,Orange Blossom,3832.81,0.68,171.38
3.56,1.72,21.79,5.88,0.83,20.44,37.71,Lavender,4748.57,0.66,399.58
2.53,1.53,17.04,6.09,0.83,42.0,35.14,Wildflower,1887.2,0.84,271.92
9.41,1.71,18.51,7.35,0.85,29.7,34.71,Alfalfa,8124.01,0.66,286.27
4.01,1.49,14.16,5.07,0.9,36.25,24.3,Sage,2898.39,0.66,608.32
9.97,1.36,21.38,3.11,0.78,44.76,22.39,Alfalfa,7409.9,1.0,432.62
6.4,1.4,12.41,4.66,0.85,47.36,28.41,Lavender,9465.8,1.0,603.85
3.59,1.78,14.06,6.24,0.76,27.94,27.95,Borage,3555.33,0.66,492.92
4.33,1.61,18.37,6.81,0.75,25.27,22.26,Lavender,4067.09,0.64,384.48
9.69,1.37,17.45,5.65,0.78,41.22,22.64,Alfalfa,8945.9,1.0,432.62
3.17,1.38,19.61,3.14,0.75,23.99,25.12,Acacia,9993.04,1.0,543.41
3.59,1.3,23.39,6.39,0.87,42.13,24.29,Blueberry,9299.31,0.64,602.62
8.77,1.65,12.91,3.51,0.74,28.22,21.24,Tupelo,2329.76,0.77,720.82
6.09,1.66,12.48,7.1,0.9,22.13,38.57,Eucalyptus,7506.82,0.97,675.06
7.32,1.72,15.53,5.28,0.77,42.56,33.38,Clover,3039.56,0.66,139.71
3.86,1.63,19.1,4.07,0.76,26.43,36.51,Blueberry,2221.55,0.8,752.26
6.69,1.31,22.68,7.5,0.85,33.66,26.61,Rosemary,1551.02,0.96,728.53
1.18,1.51,13.49,5.54,0.83,23.67,38.78,Eucalyptus,8606.49,0.66,459.59
1.11,1.44,22.78,4.44,0.83,29.73,31.09,Wildflower,5483.43,1.0,321.85
9.82,1.78,17.2,4.96,0.87,35.86,26.28,Buckwheat,9146.06,1.0,684.45
6.32,1.59,13.04,6.48,0.88,33.33,23.5,Heather,2531.84,0.97,895.7
8.86,1.3,21.02,3.82,0.82,32.08,40.31,Sunflower,7030.07,0.82,723.7
4.26,1.81,12.15,3.12,0.83,35.73,38.74,Chestnut,4442.58,0.84,813.75
